category,return_net_5y
FIXED INCOME,13.85
FIXED INCOME,14.41
FIXED INCOME,14.13
FIXED INCOME,13.96
FIXED INCOME,13.76
FIXED INCOME,14.33
FIXED INCOME,14.04
FIXED INCOME,13.87
FIXED INCOME,1.17
FIXED INCOME,1.66
FIXED INCOME,1.41
FIXED INCOME,1.24
FIXED INCOME,14.27
FIXED INCOME,14.88
FIXED INCOME,14.59
FIXED INCOME,14.41
FIXED INCOME,9.01
FIXED INCOME,8.49
FIXED INCOME,12.07
FIXED INCOME,8.29
FIXED INCOME,8.17
FIXED INCOME,7.69
FIXED INCOME,5.73
FIXED INCOME,-11.9
FIXED INCOME,12.85
FIXED INCOME,17.27
FIXED INCOME,11.06
FIXED INCOME,11.3
FIXED INCOME,10.22
FIXED INCOME,14.61
FIXED INCOME,14.91
FIXED INCOME,13.75
FIXED INCOME,14.77
FIXED INCOME,14.47
FIXED INCOME,14.7
FIXED INCOME,9.13
FIXED INCOME,4.43
FIXED INCOME,4.87
FIXED INCOME,11.46
FIXED INCOME,0.2
FIXED INCOME,4.86
FIXED INCOME,13.6
FIXED INCOME,16.77
FIXED INCOME,6.48
FIXED INCOME,5.6
FIXED INCOME,7.44
FIXED INCOME,9.28
FIXED INCOME,5.49
FIXED INCOME,8.36
FIXED INCOME,7.13
FIXED INCOME,7.08
FIXED INCOME,10.74
FIXED INCOME,12.98
FIXED INCOME,18.07
FIXED INCOME,15.06
FIXED INCOME,7.17
FIXED INCOME,12.45
FIXED INCOME,14.81
FIXED INCOME,12.14
FIXED INCOME,13.36
FIXED INCOME,13.02
FIXED INCOME,15.2
FIXED INCOME,15.43
FIXED INCOME,14.48
FIXED INCOME,15.49
FIXED INCOME,13.59
FIXED INCOME,14.86
FIXED INCOME,6.7
FIXED INCOME,-21.68
FIXED INCOME,-28.57
FIXED INCOME,19.44
FIXED INCOME,25.26
FIXED INCOME,11.76
FIXED INCOME,13.63
FIXED INCOME,15.01
FIXED INCOME,-1.33
FIXED INCOME,12.42
FIXED INCOME,3.94
FIXED INCOME,10.06
FIXED INCOME,18.82
FIXED INCOME,6.28
FIXED INCOME,8.79
FIXED INCOME,5.45
FIXED INCOME,20.38
FIXED INCOME,5.99
FIXED INCOME,11.5
FIXED INCOME,5.92
FIXED INCOME,-10.9
FIXED INCOME,9.39
FIXED INCOME,5.79
FIXED INCOME,-14.56
FIXED INCOME,-1.99
FIXED INCOME,12.71
FIXED INCOME,-2.39
FIXED INCOME,6.79
FIXED INCOME,-0.61
FIXED INCOME,11.78
FIXED INCOME,8.4
FIXED INCOME,9.26
FIXED INCOME,12.68
FIXED INCOME,12.59
FIXED INCOME,8.34
FIXED INCOME,15.52
FIXED INCOME,10.56
FIXED INCOME,8.77
FIXED INCOME,13.66
FIXED INCOME,7.55
FIXED INCOME,7.84
FIXED INCOME,7.23
FIXED INCOME,9.97
FIXED INCOME,2.05
FIXED INCOME,1.98
FIXED INCOME,2.05
FIXED INCOME,1.98
FIXED INCOME,12.12
FIXED INCOME,18.89
FIXED INCOME,5.61
FIXED INCOME,9.37
FIXED INCOME,9.38
FIXED INCOME,9.14
FIXED INCOME,11.49
FIXED INCOME,11.49
FIXED INCOME,11.22
FIXED INCOME,16.34
FIXED INCOME,15.62
FIXED INCOME,15.42
FIXED INCOME,11.53
FIXED INCOME,13.11
FIXED INCOME,10.18
ALLOCATION,9.67
ALLOCATION,10.03
ALLOCATION,12.34
ALLOCATION,9.71
ALLOCATION,-14.7
ALLOCATION,11.51
ALLOCATION,11.51
ALLOCATION,13.53
ALLOCATION,-10.54
ALLOCATION,9.04
ALLOCATION,13.66
ALLOCATION,9.8
ALLOCATION,6.93
ALLOCATION,11.07
ALLOCATION,10.52
ALLOCATION,6.25
ALLOCATION,3.78
ALLOCATION,2.7
ALLOCATION,2.42
ALLOCATION,2.13
ALLOCATION,2.49
ALLOCATION,0.84
ALLOCATION,0.84
ALLOCATION,7.34
ALLOCATION,8.69
ALLOCATION,9.03
ALLOCATION,2.37
ALLOCATION,2.37
ALLOCATION,4.11
ALLOCATION,5.61
ALLOCATION,4.36
ALLOCATION,4.36
ALLOCATION,3.22
ALLOCATION,-0.05
ALLOCATION,0.6
ALLOCATION,2.32
ALLOCATION,2.09
ALLOCATION,2.09
ALLOCATION,2.75
ALLOCATION,1.51
ALLOCATION,2.44
ALLOCATION,3.19
ALLOCATION,1.91
ALLOCATION,5.95
ALLOCATION,4.94
ALLOCATION,-5.18
ALLOCATION,1.2
ALLOCATION,0.47
ALLOCATION,-0.3
ALLOCATION,1.18
ALLOCATION,0.89
ALLOCATION,3.33
ALLOCATION,1.35
ALLOCATION,2.57
ALLOCATION,6.23
ALLOCATION,-10.13
ALLOCATION,7.97
ALLOCATION,1.72
ALLOCATION,16.79
ALLOCATION,21.53
ALLOCATION,7.63
ALLOCATION,-0.29
ALLOCATION,5.66
ALLOCATION,-2.92
ALLOCATION,-2.92
ALLOCATION,2.35
ALLOCATION,9.84
ALLOCATION,9.83
ALLOCATION,7.75
ALLOCATION,-2.34
ALLOCATION,-3.42
ALLOCATION,4
ALLOCATION,8.17
ALLOCATION,11.08
ALLOCATION,14.32
ALLOCATION,9.09
ALLOCATION,7.41
ALLOCATION,-0.12
ALLOCATION,-0.12
ALLOCATION,11.47
ALLOCATION,18.18
ALLOCATION,18.29
ALLOCATION,6.91
ALLOCATION,-3.43
ALLOCATION,-3.43
ALLOCATION,-3.31
ALLOCATION,4.71
ALLOCATION,4.71
ALLOCATION,8.82
ALLOCATION,9.74
ALLOCATION,3.96
ALLOCATION,-2.89
ALLOCATION,-2.91
ALLOCATION,2.66
ALLOCATION,11.21
ALLOCATION,4.92
ALLOCATION,4.92
ALLOCATION,14.62
ALLOCATION,11.44
ALLOCATION,11.43
ALLOCATION,11.59
ALLOCATION,8.44
ALLOCATION,4.76
ALLOCATION,7.74
ALLOCATION,-28.46
ALLOCATION,27.76
ALLOCATION,-14.78
ALLOCATION,14.79
ALLOCATION,7.81
ALLOCATION,9.61
ALLOCATION,9.67
ALLOCATION,10.83
ALLOCATION,-15.14
ALLOCATION,-30.05
ALLOCATION,10.47
ALLOCATION,7.15
ALLOCATION,3.25
ALLOCATION,10.87
ALLOCATION,11.42
ALLOCATION,13.63
ALLOCATION,3.35
ALLOCATION,18.44
ALLOCATION,8.45
ALLOCATION,11.01
ALLOCATION,7.25
ALLOCATION,9.84
ALLOCATION,9.28
ALLOCATION,6.52
ALLOCATION,6.52
ALLOCATION,3.3
ALLOCATION,3.3
ALLOCATION,10.26
ALLOCATION,10.29
ALLOCATION,13.79
ALLOCATION,13.86
ALLOCATION,16.51
ALLOCATION,16.51
ALLOCATION,12.25
ALLOCATION,12.59
ALLOCATION,16.49
ALLOCATION,9.75
ALLOCATION,14.79
ALLOCATION,19.63
ALLOCATION,-0.35
ALLOCATION,7.48
ALLOCATION,-2.96
ALLOCATION,-4.2
ALLOCATION,-1.08
ALLOCATION,-1.98
ALLOCATION,0.24
ALLOCATION,1.79
ALLOCATION,-7.57
ALLOCATION,13.49
ALLOCATION,7.9
ALLOCATION,26.08
ALLOCATION,26.57
ALLOCATION,26.05
ALLOCATION,8.57
ALLOCATION,-3.22
ALLOCATION,-14.43
ALLOCATION,-31.6
ALLOCATION,-57.36
ALLOCATION,-8.15
ALLOCATION,1.64
ALLOCATION,-4.29
ALLOCATION,1.64
ALLOCATION,-5.06
ALLOCATION,1.94
ALLOCATION,-0.21
ALLOCATION,-9.27
ALLOCATION,2.07
ALLOCATION,-1.84
ALLOCATION,3.86
ALLOCATION,3.33
ALLOCATION,2.25
ALLOCATION,1.24
ALLOCATION,3.2
ALLOCATION,1.95
ALLOCATION,3.56
ALLOCATION,5.44
ALLOCATION,3.01
ALLOCATION,-0.12
ALLOCATION,1.43
ALLOCATION,0.99
ALLOCATION,7.53
ALLOCATION,8.61
ALLOCATION,2.73
ALLOCATION,3.1
ALLOCATION,2.83
ALLOCATION,5.07
ALLOCATION,5.58
ALLOCATION,5.46
ALLOCATION,8.72
ALLOCATION,1.63
ALLOCATION,3.53
ALLOCATION,4.75
ALLOCATION,-0.26
ALLOCATION,0.49
ALLOCATION,0.4
ALLOCATION,1.06
ALLOCATION,1.39
ALLOCATION,1.46
ALLOCATION,0.14
ALLOCATION,2.21
ALLOCATION,2.78
ALLOCATION,1.44
ALLOCATION,2.02
ALLOCATION,1.2
ALLOCATION,-2.99
ALLOCATION,0.5
ALLOCATION,1.53
ALLOCATION,2.1
ALLOCATION,0.87
ALLOCATION,1.45
ALLOCATION,3.98
ALLOCATION,2.05
ALLOCATION,8.79
ALLOCATION,9.28
ALLOCATION,9.21
ALLOCATION,9.41
ALLOCATION,2.84
ALLOCATION,1.17
ALLOCATION,1.51
ALLOCATION,13.8
ALLOCATION,11.61
ALLOCATION,2.69
ALLOCATION,1.29
ALLOCATION,5.57
ALLOCATION,9.85
ALLOCATION,16.68
ALLOCATION,3.08
ALLOCATION,4.18
ALLOCATION,2.93
ALLOCATION,4.02
ALLOCATION,10.01
ALLOCATION,12.63
ALLOCATION,1.6
ALLOCATION,5.36
ALLOCATION,7.86
ALLOCATION,9.07
ALLOCATION,4.46
ALLOCATION,5.63
ALLOCATION,6.05
ALLOCATION,2.17
ALLOCATION,3.25
ALLOCATION,7.94
ALLOCATION,8.84
ALLOCATION,2.38
ALLOCATION,7.43
ALLOCATION,4.11
ALLOCATION,0.23
ALLOCATION,8.82
ALLOCATION,8.98
ALLOCATION,12.19
ALLOCATION,6.83
ALLOCATION,6.87
ALLOCATION,13.49
ALLOCATION,9.01
ALLOCATION,13.9
ALLOCATION,14.37
ALLOCATION,14.27
ALLOCATION,14.51
ALLOCATION,14.5
ALLOCATION,3.17
ALLOCATION,3.76
ALLOCATION,3.76
ALLOCATION,5.79
ALLOCATION,4.36
ALLOCATION,1.38
ALLOCATION,3.89
ALLOCATION,10.72
ALLOCATION,11.13
ALLOCATION,4.16
ALLOCATION,1.56
ALLOCATION,2.4
ALLOCATION,2.72
ALLOCATION,3.95
ALLOCATION,4.81
ALLOCATION,12.58
ALLOCATION,11.52
ALLOCATION,9.12
ALLOCATION,8.53
ALLOCATION,11.03
ALLOCATION,9.17
ALLOCATION,9.26
ALLOCATION,4.92
ALLOCATION,12.29
ALLOCATION,4.93
ALLOCATION,7.75
ALLOCATION,11.66
ALLOCATION,6.16
ALLOCATION,21.65
ALLOCATION,15.12
ALLOCATION,14.72
ALLOCATION,14.7
ALLOCATION,9.21
ALLOCATION,15.04
ALLOCATION,16.26
ALLOCATION,15.11
ALLOCATION,16.21
ALLOCATION,13.58
ALLOCATION,9.95
ALLOCATION,8.29
ALLOCATION,1.99
ALLOCATION,8.3
ALLOCATION,3.83
ALLOCATION,5.32
ALLOCATION,5.69
ALLOCATION,5.67
ALLOCATION,5.64
ALLOCATION,5.63
ALLOCATION,5.85
ALLOCATION,5.19
ALLOCATION,6.57
ALLOCATION,8.46
ALLOCATION,14.13
ALLOCATION,16.12
ALLOCATION,11.72
ALLOCATION,16.13
ALLOCATION,13.91
ALLOCATION,15.91
ALLOCATION,11.52
ALLOCATION,13.92
ALLOCATION,11.47
ALLOCATION,13.42
ALLOCATION,5.63
ALLOCATION,10.58
ALLOCATION,11.87
ALLOCATION,9.8
ALLOCATION,12.92
ALLOCATION,13.66
ALLOCATION,14.31
ALLOCATION,14.84
ALLOCATION,12.91
ALLOCATION,-0.3
ALLOCATION,12.92
ALLOCATION,12.71
ALLOCATION,12.71
ALLOCATION,11.35
ALLOCATION,11.72
ALLOCATION,8.54
ALLOCATION,16.39
ALLOCATION,13.99
ALLOCATION,13.25
ALLOCATION,10.14
ALLOCATION,13.1
ALLOCATION,7.23
ALLOCATION,6.86
ALLOCATION,9.63
ALLOCATION,9.01
ALLOCATION,13.87
ALLOCATION,3
ALLOCATION,7.75
ALLOCATION,10.61
ALLOCATION,15.53
ALLOCATION,14.18
ALLOCATION,19.47
ALLOCATION,0.14
ALLOCATION,3.62
ALLOCATION,0.07
ALLOCATION,8.29
ALLOCATION,8.64
ALLOCATION,8.65
ALLOCATION,8.83
ALLOCATION,7.38
ALLOCATION,8.29
ALLOCATION,5.02
ALLOCATION,10.89
ALLOCATION,7.33
ALLOCATION,9.2
ALLOCATION,5.06
ALLOCATION,7.32
ALLOCATION,9.2
ALLOCATION,6.97
ALLOCATION,8.84
ALLOCATION,4.71
ALLOCATION,6.97
ALLOCATION,8.85
ALLOCATION,4.72
ALLOCATION,3.22
ALLOCATION,3.32
ALLOCATION,3.18
ALLOCATION,13.7
ALLOCATION,4.24
ALLOCATION,4.58
ALLOCATION,4.45
ALLOCATION,4.1
ALLOCATION,4.41
ALLOCATION,4.44
ALLOCATION,4.6
ALLOCATION,1.81
ALLOCATION,1.69
ALLOCATION,3.88
ALLOCATION,11.42
ALLOCATION,12.19
ALLOCATION,8.69
ALLOCATION,7.96
ALLOCATION,14.69
ALLOCATION,10.12
ALLOCATION,10.47
ALLOCATION,10.51
ALLOCATION,10.68
ALLOCATION,10.66
ALLOCATION,10.46
ALLOCATION,8.09
ALLOCATION,12.51
ALLOCATION,12.51
ALLOCATION,12.3
ALLOCATION,12.3
ALLOCATION,11.77
ALLOCATION,9.18
ALLOCATION,13.66
ALLOCATION,12.64
ALLOCATION,10.61
ALLOCATION,10.65
ALLOCATION,9.55
ALLOCATION,12.35
ALLOCATION,0.97
ALLOCATION,1.06
ALLOCATION,3.38
ALLOCATION,1.38
ALLOCATION,2.26
ALLOCATION,3.84
ALLOCATION,3.85
ALLOCATION,10.94
ALLOCATION,17.83
ALLOCATION,-0.46
ALLOCATION,13.32
ALLOCATION,14.27
ALLOCATION,4.86
ALLOCATION,10.39
ALLOCATION,9.9
ALLOCATION,14.14
ALLOCATION,9.2
ALLOCATION,15.98
ALLOCATION,2.23
ALLOCATION,0.29
ALLOCATION,12.2
ALLOCATION,-0.97
ALLOCATION,-0.66
ALLOCATION,-0.63
ALLOCATION,-0.49
ALLOCATION,-0.87
ALLOCATION,13.69
ALLOCATION,20.71
ALLOCATION,14.79
ALLOCATION,4.76
ALLOCATION,13.59
ALLOCATION,0.84
ALLOCATION,2.99
ALLOCATION,2.86
ALLOCATION,8.41
ALLOCATION,9.42
ALLOCATION,10.34
ALLOCATION,6.69
ALLOCATION,4.84
ALLOCATION,8.53
ALLOCATION,9.44
ALLOCATION,10.67
ALLOCATION,10.67
ALLOCATION,11.03
ALLOCATION,11.03
ALLOCATION,11.05
ALLOCATION,11.23
ALLOCATION,10.37
ALLOCATION,11.33
ALLOCATION,19.81
ALLOCATION,5.64
ALLOCATION,12.14
ALLOCATION,13.01
ALLOCATION,12.64
ALLOCATION,8.37
ALLOCATION,17.09
ALLOCATION,18.05
ALLOCATION,12.35
ALLOCATION,-14.08
ALLOCATION,2.79
ALLOCATION,1.86
ALLOCATION,15.67
ALLOCATION,1.92
ALLOCATION,2.48
ALLOCATION,8.09
ALLOCATION,5.32
ALLOCATION,6.73
ALLOCATION,5.09
ALLOCATION,9.34
ALLOCATION,9.78
ALLOCATION,9.88
ALLOCATION,9.93
ALLOCATION,9.11
ALLOCATION,14.7
ALLOCATION,2.26
ALLOCATION,1.39
ALLOCATION,6.39
ALLOCATION,4.69
ALLOCATION,18.96
ALLOCATION,13.21
ALLOCATION,14.14
ALLOCATION,3.8
ALLOCATION,-2.37
ALLOCATION,5.66
ALLOCATION,-0.2
ALLOCATION,6.28
ALLOCATION,4.02
ALLOCATION,3.71
ALLOCATION,3.59
ALLOCATION,-0.71
ALLOCATION,-2.28
ALLOCATION,4.12
ALLOCATION,3.85
ALLOCATION,3.16
ALLOCATION,11.83
ALLOCATION,9.69
ALLOCATION,11.03
ALLOCATION,11.38
ALLOCATION,11.41
ALLOCATION,11.58
ALLOCATION,16.59
ALLOCATION,17.02
ALLOCATION,16.98
ALLOCATION,17.22
ALLOCATION,17.24
ALLOCATION,19.08
ALLOCATION,20.09
ALLOCATION,12.06
ALLOCATION,14.49
ALLOCATION,12.08
ALLOCATION,14.28
ALLOCATION,11.88
ALLOCATION,11.87
ALLOCATION,-1.99
ALLOCATION,13.22
ALLOCATION,1.75
ALLOCATION,17.59
ALLOCATION,5.97
ALLOCATION,7.67
ALLOCATION,11.01
ALLOCATION,10.47
ALLOCATION,7.2
ALLOCATION,7.74
ALLOCATION,0.48
ALLOCATION,3.29
ALLOCATION,3.24
ALLOCATION,10.53
ALLOCATION,5.03
ALLOCATION,11.57
ALLOCATION,13.91
ALLOCATION,-3.09
ALLOCATION,-6.77
ALLOCATION,-2.87
ALLOCATION,-2.91
ALLOCATION,2.44
ALLOCATION,2.43
ALLOCATION,-2.16
ALLOCATION,10.01
ALLOCATION,10.09
ALLOCATION,11.33
ALLOCATION,19.1
ALLOCATION,8.43
ALLOCATION,15.16
ALLOCATION,8.97
ALLOCATION,12.37
ALLOCATION,8.32
ALLOCATION,8.29
ALLOCATION,8.01
ALLOCATION,12.92
ALLOCATION,7.45
ALLOCATION,7.84
ALLOCATION,-3.37
ALLOCATION,5
ALLOCATION,4.07
ALLOCATION,4.03
ALLOCATION,18.85
ALLOCATION,12.81
ALLOCATION,-0.12
ALLOCATION,8.05
ALLOCATION,8.25
ALLOCATION,4.22
ALLOCATION,10.7
ALLOCATION,9.45
ALLOCATION,1.95
ALLOCATION,5.06
ALLOCATION,8.34
ALLOCATION,10.56
ALLOCATION,13.06
ALLOCATION,10.48
ALLOCATION,10.49
ALLOCATION,12.17
ALLOCATION,9.94
ALLOCATION,13.76
ALLOCATION,10.65
ALLOCATION,8.16
ALLOCATION,9.65
ALLOCATION,18.03
ALLOCATION,4.07
ALLOCATION,-0.25
ALLOCATION,-15.45
ALLOCATION,-1.35
ALLOCATION,-14
ALLOCATION,9.02
ALLOCATION,16.01
ALLOCATION,8.07
ALLOCATION,7.98
ALLOCATION,16.12
ALLOCATION,-1.46
ALLOCATION,17.7
ALLOCATION,5.65
ALLOCATION,7.12
ALLOCATION,11.56
ALLOCATION,18.48
ALLOCATION,18.04
ALLOCATION,18.11
ALLOCATION,14.64
ALLOCATION,14.7
ALLOCATION,11.52
ALLOCATION,11.43
ALLOCATION,14.93
ALLOCATION,11.77
ALLOCATION,7.03
ALLOCATION,7.05
ALLOCATION,-3.14
ALLOCATION,-3.54
ALLOCATION,-3.18
ALLOCATION,12.88
ALLOCATION,10.81
ALLOCATION,13.49
ALLOCATION,1.41
ALLOCATION,4.76
ALLOCATION,4.65
ALLOCATION,4
ALLOCATION,3.59
ALLOCATION,2.51
ALLOCATION,-2.14
ALLOCATION,-2.19
ALLOCATION,2.93
ALLOCATION,9.33
ALLOCATION,0.77
ALLOCATION,1.14
ALLOCATION,6.56
ALLOCATION,13.19
ALLOCATION,7.56
ALLOCATION,8.86
ALLOCATION,8.98
ALLOCATION,10.93
ALLOCATION,17.83
ALLOCATION,11.13
ALLOCATION,5.89
ALLOCATION,7.07
ALLOCATION,7.01
ALLOCATION,6.76
ALLOCATION,-5.38
ALLOCATION,-5.62
ALLOCATION,14.71
ALLOCATION,8.67
ALLOCATION,14.63
ALLOCATION,14.03
ALLOCATION,10.4
ALLOCATION,14.43
ALLOCATION,14.36
ALLOCATION,4.37
ALLOCATION,10.36
ALLOCATION,11.73
ALLOCATION,12.3
ALLOCATION,12.84
ALLOCATION,17.06
ALLOCATION,8.62
ALLOCATION,11.43
ALLOCATION,5.11
ALLOCATION,14.51
ALLOCATION,13.41
ALLOCATION,13.91
ALLOCATION,13.99
ALLOCATION,16.15
ALLOCATION,16.07
ALLOCATION,12.31
ALLOCATION,14.98
ALLOCATION,14.17
ALLOCATION,16.24
ALLOCATION,4.78
ALLOCATION,14.15
ALLOCATION,14.83
ALLOCATION,13.3
ALLOCATION,6.78
ALLOCATION,4.67
ALLOCATION,19.64
ALLOCATION,19.63
ALLOCATION,19.33
ALLOCATION,19.12
ALLOCATION,20.91
ALLOCATION,21.01
ALLOCATION,12.91
ALLOCATION,13.26
ALLOCATION,13.3
ALLOCATION,13.47
ALLOCATION,13.63
ALLOCATION,16.08
ALLOCATION,13.63
ALLOCATION,15.87
ALLOCATION,13.42
ALLOCATION,13.42
ALLOCATION,17.94
ALLOCATION,18.43
ALLOCATION,18.32
ALLOCATION,18.55
ALLOCATION,-1.08
ALLOCATION,21.73
ALLOCATION,14.15
ALLOCATION,21.44
ALLOCATION,-6.98
ALLOCATION,6.1
ALLOCATION,6.47
ALLOCATION,6.41
ALLOCATION,6.42
ALLOCATION,6.62
ALLOCATION,3.24
ALLOCATION,3.63
ALLOCATION,3.57
ALLOCATION,3.68
ALLOCATION,29.96
ALLOCATION,5.26
ALLOCATION,7.53
ALLOCATION,5.26
ALLOCATION,7.32
ALLOCATION,5.06
ALLOCATION,5.07
ALLOCATION,4.52
ALLOCATION,4.86
ALLOCATION,4.89
ALLOCATION,5.04
ALLOCATION,10.45
ALLOCATION,10.85
ALLOCATION,10.79
ALLOCATION,10.99
ALLOCATION,10.94
ALLOCATION,1.44
ALLOCATION,9.91
ALLOCATION,15.04
ALLOCATION,16.61
ALLOCATION,15.03
ALLOCATION,15.05
ALLOCATION,14.68
ALLOCATION,13.25
ALLOCATION,14.53
ALLOCATION,21.57
ALLOCATION,15.5
ALLOCATION,14.54
ALLOCATION,14.48
ALLOCATION,14.22
ALLOCATION,13.46
ALLOCATION,14.93
ALLOCATION,14.67
ALLOCATION,15.11
ALLOCATION,14.23
ALLOCATION,15.1
ALLOCATION,17.16
ALLOCATION,12.79
ALLOCATION,14.33
ALLOCATION,21.98
ALLOCATION,13.4
ALLOCATION,13.89
ALLOCATION,16.19
ALLOCATION,15.1
ALLOCATION,14.42
ALLOCATION,13.43
ALLOCATION,14.79
ALLOCATION,14.73
ALLOCATION,22.08
ALLOCATION,15.64
ALLOCATION,16.46
ALLOCATION,15.72
ALLOCATION,23.39
ALLOCATION,8.35
ALLOCATION,6.13
ALLOCATION,5.57
ALLOCATION,8.91
ALLOCATION,6.73
ALLOCATION,7.64
ALLOCATION,0.59
ALLOCATION,1.16
ALLOCATION,19.14
ALLOCATION,-3.4
ALLOCATION,14.38
ALLOCATION,22.65
ALLOCATION,-6.27
ALLOCATION,4.26
ALLOCATION,6.54
ALLOCATION,5.79
ALLOCATION,7.13
ALLOCATION,2.69
ALLOCATION,-10.31
ALLOCATION,3.28
ALLOCATION,4.08
ALLOCATION,3.89
ALLOCATION,3.46
ALLOCATION,3.86
ALLOCATION,3.51
ALLOCATION,11.54
ALLOCATION,10.95
ALLOCATION,10.02
ALLOCATION,18.78
ALLOCATION,8.55
ALLOCATION,8.46
ALLOCATION,17.31
ALLOCATION,7.37
ALLOCATION,3.34
ALLOCATION,11.47
ALLOCATION,17.31
ALLOCATION,18.65
ALLOCATION,10.83
ALLOCATION,11.5
ALLOCATION,13.64
ALLOCATION,16.01
ALLOCATION,11.58
ALLOCATION,3.36
ALLOCATION,14.85
ALLOCATION,9.27
ALLOCATION,5.32
ALLOCATION,18.4
ALLOCATION,8.66
ALLOCATION,15.6
ALLOCATION,11.08
ALLOCATION,7.33
ALLOCATION,10.23
ALLOCATION,14.93
ALLOCATION,9.82
ALLOCATION,13.43
ALLOCATION,9.89
ALLOCATION,14.03
ALLOCATION,0.2
ALLOCATION,7.27
ALLOCATION,-0.52
ALLOCATION,0.43
ALLOCATION,1.77
ALLOCATION,-0.22
ALLOCATION,25.52
ALLOCATION,15.49
ALLOCATION,3.34
ALLOCATION,24.02
ALLOCATION,1.87
ALLOCATION,1.82
ALLOCATION,1.59
ALLOCATION,10.18
ALLOCATION,22.98
ALLOCATION,12.58
ALLOCATION,15.36
ALLOCATION,2.87
ALLOCATION,0.23
ALLOCATION,18.39
ALLOCATION,16.05
ALLOCATION,17
ALLOCATION,17.54
ALLOCATION,10.23
ALLOCATION,4.91
ALLOCATION,4.14
ALLOCATION,4.73
ALLOCATION,14.56
ALLOCATION,3.22
ALLOCATION,16.69
ALLOCATION,16.68
ALLOCATION,21.89
ALLOCATION,0.24
ALLOCATION,-6.39
ALLOCATION,13.32
ALLOCATION,5.31
ALLOCATION,8.77
ALLOCATION,16.25
ALLOCATION,14.19
ALLOCATION,19.49
ALLOCATION,7.07
ALLOCATION,1.15
ALLOCATION,12.52
ALLOCATION,5.72
ALLOCATION,5.58
ALLOCATION,5.59
ALLOCATION,8.98
ALLOCATION,9.68
ALLOCATION,10.16
ALLOCATION,10.06
ALLOCATION,10.27
ALLOCATION,10.26
ALLOCATION,0.91
ALLOCATION,3.55
ALLOCATION,3.55
ALLOCATION,3.92
ALLOCATION,3.89
ALLOCATION,3.86
ALLOCATION,4.08
ALLOCATION,4.46
ALLOCATION,9.12
ALLOCATION,7.02
ALLOCATION,8.93
ALLOCATION,9.9
ALLOCATION,1.73
ALLOCATION,3.02
ALLOCATION,2.89
ALLOCATION,12.72
ALLOCATION,13.66
ALLOCATION,18.69
ALLOCATION,19.18
ALLOCATION,18.76
ALLOCATION,19.33
ALLOCATION,18.45
ALLOCATION,19.43
ALLOCATION,12.46
ALLOCATION,13.41
ALLOCATION,14.88
ALLOCATION,14.66
ALLOCATION,8.06
ALLOCATION,2.74
ALLOCATION,10.91
ALLOCATION,11.26
ALLOCATION,11.31
ALLOCATION,11.47
ALLOCATION,-1.56
ALLOCATION,-1.68
ALLOCATION,-0.05
ALLOCATION,5.31
ALLOCATION,0.84
ALLOCATION,2.87
ALLOCATION,1.63
ALLOCATION,4.78
ALLOCATION,3.32
ALLOCATION,10.22
ALLOCATION,8.32
ALLOCATION,10.16
ALLOCATION,11.8
